Date,Open,High,Low,Close,Volume
09/01/2021,734.08,741.99,731.27,734.09,"13,204,340"
08/31/2021,733.00,740.39,726.44,735.72,"20,855,439"
08/30/2021,714.72,731.00,712.73,730.91,"18,604,221"
08/27/2021,705.00,715.00,702.10,711.92,"13,833,760"
08/26/2021,708.31,715.40,697.62,701.16,"13,214,290"
08/25/2021,707.03,716.97,704.00,711.20,"12,645,560"
08/24/2021,710.68,715.22,702.64,708.49,"13,083,070"
08/23/2021,685.44,712.13,680.75,706.30,"20,264,859"
08/20/2021,682.85,692.13,673.70,680.26,"14,841,870"
08/19/2021,678.21,686.55,667.59,673.47,"14,313,490"
08/18/2021,669.75,695.77,669.35,688.99,"20,349,381"
08/17/2021,672.66,674.58,648.84,665.71,"23,721,279"
08/16/2021,705.07,709.50,676.40,686.17,"23,103,301"
08/13/2021,723.71,729.90,714.34,717.17,"16,731,471"
08/12/2021,706.34,722.80,699.40,722.25,"17,681,689"
08/11/2021,712.71,715.18,704.21,707.82,"9,800,558"
08/10/2021,713.99,716.59,701.88,709.99,"13,432,310"
08/09/2021,710.17,719.03,705.13,713.76,"14,715,350"
08/06/2021,711.90,716.33,697.63,699.10,"15,623,050"
08/05/2021,716.00,720.95,711.41,714.63,"12,919,640"
08/04/2021,711.00,724.90,708.93,710.92,"17,002,650"
08/03/2021,719.00,722.65,701.01,709.74,"21,620,250"
08/02/2021,700.00,726.94,698.40,709.67,"33,615,770"
07/30/2021,671.76,697.53,669.00,687.20,"29,656,410"
07/29/2021,649.79,683.69,648.80,677.35,"30,394,641"
07/28/2021,647.00,654.97,639.40,646.98,"16,006,600"
07/27/2021,663.40,666.50,627.24,644.78,"32,813,289"
07/26/2021,650.97,668.20,647.11,657.62,"25,336,561"
07/23/2021,646.36,648.80,637.30,643.38,"14,604,940"
07/22/2021,656.44,662.17,644.60,649.26,"15,105,730"
07/21/2021,659.61,664.86,650.29,655.29,"13,953,340"
07/20/2021,651.99,662.39,640.50,660.50,"15,487,130"
07/19/2021,629.89,647.20,621.29,646.22,"21,297,090"
07/16/2021,654.68,656.70,642.20,644.22,"16,370,970"
07/15/2021,658.39,666.14,637.88,650.60,"20,209,570"
07/14/2021,670.75,678.61,652.84,653.38,"21,641,189"
07/13/2021,686.32,693.28,666.30,668.54,"20,966,090"
07/12/2021,662.20,687.24,662.16,685.70,"25,927,039"
07/09/2021,653.19,658.91,644.69,656.95,"18,140,551"
07/08/2021,628.37,654.43,620.46,652.81,"22,773,320"
07/07/2021,664.27,665.70,638.32,644.65,"18,791,961"
07/06/2021,681.71,684.00,651.40,659.58,"23,284,449"
07/02/2021,678.98,700.00,673.26,678.90,"27,097,369"
07/01/2021,683.92,687.99,672.80,677.92,"18,634,520"
06/30/2021,679.77,692.81,678.14,679.70,"18,924,859"
06/29/2021,684.65,687.51,675.89,680.76,"17,381,311"
06/28/2021,671.64,694.70,670.32,688.72,"21,628,160"
06/25/2021,689.58,693.81,668.70,671.87,"32,496,711"
06/24/2021,674.99,697.62,667.61,679.82,"45,982,391"
06/23/2021,632.00,657.20,630.04,656.57,"31,099,230"
06/22/2021,618.25,628.57,615.50,623.71,"19,158,891"
06/21/2021,624.48,631.39,608.88,620.83,"24,812,740"
06/18/2021,613.37,628.35,611.80,623.31,"24,560,910"
06/17/2021,601.89,621.47,601.34,616.60,"22,701,350"
06/16/2021,597.54,608.50,593.50,604.87,"22,144,131"
06/15/2021,616.69,616.79,598.23,599.36,"17,764,150"
06/14/2021,612.23,625.49,609.18,617.69,"20,423,980"
06/11/2021,610.23,612.56,601.52,609.89,"16,205,300"
06/10/2021,603.88,616.59,600.50,610.12,"23,919,609"
06/09/2021,602.17,611.79,597.63,598.78,"16,584,570"
06/08/2021,623.01,623.09,595.50,603.59,"26,053,410"
06/07/2021,591.83,610.00,582.88,605.13,"22,543,680"
06/04/2021,579.71,600.61,577.20,599.05,"24,036,900"
06/03/2021,601.80,604.55,571.22,572.84,"30,111,891"
06/02/2021,620.13,623.36,599.14,605.12,"23,302,779"
06/01/2021,627.80,633.80,620.55,623.90,"18,084,891"
05/28/2021,628.50,635.59,622.38,625.22,"22,737,039"
05/27/2021,620.24,631.13,616.21,630.85,"26,370,590"
05/26/2021,607.56,626.17,601.50,619.13,"28,639,311"
05/25/2021,607.31,613.99,595.71,604.69,"28,005,930"
05/24/2021,581.60,614.48,573.65,606.44,"34,558,090"
05/21/2021,596.11,596.68,580.00,580.88,"26,030,600"
05/20/2021,575.00,588.85,571.07,586.78,"30,821,119"
05/19/2021,552.55,566.21,546.98,563.46,"39,578,398"
05/18/2021,568.00,596.25,563.38,577.87,"36,830,566"
05/17/2021,575.55,589.73,561.20,576.83,"32,247,801"
05/14/2021,583.41,592.87,570.46,589.74,"33,370,859"
05/13/2021,601.55,606.46,559.65,571.69,"44,184,922"
05/12/2021,602.49,620.41,586.77,589.89,"33,823,648"
05/11/2021,599.24,627.10,595.60,617.20,"46,503,898"
05/10/2021,664.90,665.05,627.61,629.04,"31,392,420"
05/07/2021,665.80,690.00,660.22,672.37,"23,469,170"
05/06/2021,680.76,681.02,650.00,663.54,"27,784,619"
05/05/2021,681.06,685.30,667.34,670.94,"21,901,891"
05/04/2021,678.94,683.45,657.70,673.60,"29,739,320"
05/03/2021,703.80,706.00,680.50,684.90,"27,043,141"
04/30/2021,667.59,715.47,666.14,709.44,"40,758,719"
04/29/2021,699.51,702.25,668.50,677.00,"28,845,449"
04/28/2021,696.41,708.50,693.60,694.40,"22,271,051"
04/27/2021,717.96,724.00,703.35,704.74,"29,437,000"
04/26/2021,741.00,749.30,732.61,738.20,"31,038,500"
04/23/2021,719.80,737.36,715.46,729.40,"28,413,891"
04/22/2021,741.50,753.77,718.04,719.69,"35,590,262"
04/21/2021,704.77,744.84,698.00,744.12,"31,215,510"
04/20/2021,717.42,737.25,710.69,718.99,"35,609,039"
04/19/2021,719.60,725.40,691.80,714.63,"39,686,230"
04/16/2021,728.65,749.41,724.60,739.78,"27,979,529"
04/15/2021,743.10,743.69,721.31,738.85,"27,848,900"
04/14/2021,770.70,780.79,728.03,732.23,"49,017,434"
04/13/2021,712.70,763.00,710.66,762.32,"44,652,809"
04/12/2021,685.70,704.80,682.09,701.98,"29,135,670"
04/09/2021,677.77,680.97,669.43,677.02,"21,437,090"
04/08/2021,677.38,689.55,671.65,683.80,"23,924,330"
04/07/2021,687.00,691.38,667.84,670.97,"26,309,430"
04/06/2021,690.30,696.55,681.37,691.62,"28,271,840"
04/05/2021,707.71,708.16,684.70,691.05,"41,842,770"
04/01/2021,688.37,692.42,659.42,661.75,"35,298,379"
03/31/2021,646.62,672.00,641.11,667.93,"33,337,289"
03/30/2021,601.75,637.66,591.01,635.62,"39,432,359"
03/29/2021,615.64,616.48,596.02,611.29,"28,636,990"
03/26/2021,641.87,643.82,599.89,618.71,"33,852,832"
03/25/2021,613.00,645.50,609.50,640.39,"39,224,848"
03/24/2021,667.91,668.02,630.11,630.27,"33,795,168"
03/23/2021,675.77,677.80,657.51,662.16,"30,491,869"
03/22/2021,684.59,699.62,668.75,670.00,"39,512,219"
03/19/2021,646.60,657.23,624.62,654.87,"42,893,980"
03/18/2021,684.29,689.23,652.00,653.16,"33,369,020"
03/17/2021,656.87,703.73,651.01,701.81,"40,372,449"
03/16/2021,703.35,707.92,671.00,676.88,"32,195,670"
03/15/2021,694.09,713.18,684.04,707.94,"29,423,480"
03/12/2021,670.00,694.88,666.14,693.73,"33,583,840"
03/11/2021,699.40,702.50,677.18,699.60,"36,253,887"
03/10/2021,700.30,717.85,655.06,668.06,"60,605,672"
03/09/2021,608.18,678.09,595.21,673.58,"67,523,328"
03/08/2021,600.55,620.13,558.79,563.00,"51,786,961"
03/05/2021,626.06,627.84,539.49,597.95,"89,396,461"
03/04/2021,655.80,873.94,600.00,621.44,"65,919,531"
03/03/2021,687.99,700.70,651.71,653.20,"30,207,961"
03/02/2021,718.28,721.11,685.00,686.44,"23,732,160"
03/01/2021,690.11,872.00,685.05,718.43,"27,136,240"
02/26/2021,700.00,706.70,659.51,675.50,"41,089,168"
02/25/2021,726.15,737.21,670.58,682.22,"39,023,859"
02/24/2021,711.85,745.00,694.17,742.02,"36,766,953"
02/23/2021,662.13,713.61,619.00,698.84,"66,606,883"
02/22/2021,762.64,768.50,710.20,714.50,"37,269,719"
02/19/2021,795.00,796.79,777.37,781.30,"18,958,260"
02/18/2021,780.90,794.69,776.27,787.38,"17,957,061"
02/17/2021,779.09,799.84,762.01,798.15,"26,078,900"
02/16/2021,818.00,821.00,792.44,796.22,"19,802,320"
02/12/2021,801.26,817.33,785.33,816.12,"23,768,311"
02/11/2021,812.44,829.88,801.73,811.66,"21,622,750"
02/10/2021,843.64,844.82,800.02,804.82,"36,216,090"
02/09/2021,855.12,859.80,841.75,849.46,"15,157,650"
02/08/2021,869.67,877.77,854.75,863.42,"20,161,721"
02/05/2021,845.00,864.77,838.97,852.23,"18,566,641"
02/04/2021,855.00,856.50,833.42,849.99,"15,812,660"
02/03/2021,877.02,878.08,853.06,854.69,"18,343,510"
02/02/2021,844.68,880.50,842.20,872.79,"24,346,211"
02/01/2021,814.29,842.00,795.56,839.81,"25,391,391"
01/29/2021,830.00,842.41,780.10,793.53,"34,990,754"
01/28/2021,820.00,848.00,801.00,835.43,"26,378,051"
01/27/2021,870.35,891.50,858.66,864.16,"27,333,961"
01/26/2021,891.38,895.90,871.60,883.09,"23,131,600"
01/25/2021,855.00,900.40,838.82,880.80,"41,173,398"
01/22/2021,834.31,848.00,828.62,846.64,"20,066,500"
01/21/2021,855.00,855.72,841.42,844.99,"20,598,131"
01/20/2021,858.74,859.50,837.28,850.45,"25,665,881"
01/19/2021,837.80,850.00,833.00,844.55,"25,366,980"
01/15/2021,852.00,859.90,819.10,826.16,"38,777,602"
01/14/2021,843.39,863.00,838.75,845.00,"31,266,330"
01/13/2021,852.76,860.47,832.00,854.41,"33,312,500"
01/12/2021,831.00,868.00,827.34,849.44,"46,270,719"
01/11/2021,849.40,854.43,803.62,811.19,"59,554,152"
01/08/2021,856.00,884.49,838.39,880.02,"75,055,531"
01/07/2021,777.63,816.99,775.20,816.04,"51,498,953"
01/06/2021,758.49,774.00,749.10,755.98,"44,699,969"
01/05/2021,723.66,740.84,719.20,735.11,"32,245,170"
01/04/2021,719.46,744.49,717.19,729.77,"48,638,191"
12/31/2020,699.99,718.72,691.12,705.67,"49,649,930"
12/30/2020,672.00,696.60,668.36,694.78,"42,846,020"
12/29/2020,661.00,669.90,655.00,665.99,"22,910,811"
12/28/2020,674.51,681.40,660.80,663.69,"32,278,561"
12/24/2020,642.99,666.09,641.00,661.77,"22,865,570"
12/23/2020,632.20,651.50,622.57,645.98,"33,172,969"
12/22/2020,648.00,649.88,614.23,640.34,"51,861,641"
12/21/2020,666.24,668.50,646.07,649.86,"58,045,262"
12/18/2020,668.90,695.00,628.54,695.00,"222,126,203"
12/17/2020,628.19,658.82,619.50,655.90,"56,270,141"
12/16/2020,628.23,632.50,605.00,622.77,"42,095,809"
12/15/2020,643.28,646.90,623.80,633.25,"45,223,559"
12/14/2020,619.00,642.75,610.20,639.83,"52,040,648"
12/11/2020,615.01,624.00,596.80,609.99,"46,474,969"
12/10/2020,574.37,627.75,566.34,627.07,"67,083,148"
12/09/2020,653.69,654.32,588.00,604.48,"71,291,195"
12/08/2020,625.51,651.28,618.50,649.88,"64,265,031"
12/07/2020,604.92,648.79,603.05,641.76,"56,309,711"
12/04/2020,591.01,599.04,585.50,599.04,"29,401,311"
12/03/2020,590.02,598.97,582.43,593.38,"42,552,000"
12/02/2020,556.44,571.54,541.21,568.82,"47,775,648"
12/01/2020,597.59,597.85,572.05,584.76,"40,382,832"
11/30/2020,602.21,607.80,554.51,567.60,"63,003,047"
11/27/2020,581.16,598.78,578.45,585.76,"37,561,078"
11/25/2020,550.06,574.00,545.37,574.00,"48,930,160"
11/24/2020,540.40,559.99,526.20,555.38,"53,648,488"
11/23/2020,503.50,526.00,501.79,521.85,"50,260,301"
11/20/2020,497.99,502.50,489.06,489.61,"32,911,922"
11/19/2020,492.00,508.61,487.57,499.27,"62,475,352"
11/18/2020,448.35,496.00,443.50,486.64,"78,044,016"
11/17/2020,460.17,462.00,433.01,441.61,"61,188,281"
11/16/2020,408.93,412.45,404.09,408.09,"26,838,641"
11/13/2020,410.85,412.53,401.66,408.50,"19,830,350"
11/12/2020,415.05,423.00,409.52,411.76,"19,940,500"
11/11/2020,416.45,418.70,410.58,417.13,"17,357,721"
11/10/2020,420.09,420.09,396.03,410.36,"30,284,221"
11/09/2020,439.50,452.50,421.00,421.26,"34,833,031"
11/06/2020,436.10,436.57,424.28,429.95,"21,706,010"
11/05/2020,428.30,440.00,424.00,438.09,"28,414,520"
11/04/2020,430.62,435.40,417.10,420.98,"32,143,061"
11/03/2020,409.73,427.77,406.69,423.90,"34,351,719"
11/02/2020,394.00,406.98,392.30,400.51,"29,021,119"
10/30/2020,406.90,407.59,379.11,388.04,"42,587,641"
10/29/2020,409.96,418.06,406.46,410.83,"22,655,311"
10/28/2020,416.48,418.60,406.00,406.02,"25,451,410"
10/27/2020,423.76,430.5,420.1,424.68,"22,686,510"
10/27/2020,423.76,430.50,420.10,424.68,"22,686,510"
10/26/2020,411.63,425.76,410.0,420.28,"28,239,160"
10/23/2020,421.84,422.89,407.38,420.63,"33,716,980"
10/22/2020,441.92,445.23,424.51,425.79,"39,993,191"
10/21/2020,422.7,432.95,421.25,422.64,"32,370,461"
10/20/2020,431.75,431.75,419.05,421.94,"31,656,289"
10/19/2020,446.24,447.0,428.87,430.83,"36,287,840"
10/16/2020,454.44,455.95,438.85,439.67,"32,775,879"
10/15/2020,450.31,456.57,442.5,448.88,"35,672,352"
10/14/2020,449.78,465.9,447.35,461.3,"48,045,391"
10/13/2020,443.35,448.89,436.6,446.65,"34,463,672"
10/12/2020,442.0,448.74,438.58,442.3,"38,791,129"
10/09/2020,430.13,434.59,426.46,434.0,"28,925,660"
10/08/2020,438.44,439.0,425.3,425.92,"40,421,121"
10/07/2020,419.87,429.9,413.85,425.3,"43,127,711"
10/06/2020,423.79,428.78,406.05,413.98,"49,146,262"
10/05/2020,423.35,433.64,419.33,425.68,"44,722,793"
10/02/2020,421.39,439.13,415.0,415.09,"71,430,031"
10/01/2020,440.76,448.88,434.42,448.16,"50,741,449"
09/30/2020,421.32,433.93,420.47,429.01,"48,145,566"
09/29/2020,416.0,428.5,411.6,419.07,"50,341,398"
09/28/2020,424.62,428.08,415.55,421.2,"49,719,559"
09/25/2020,393.47,408.73,391.3,407.34,"67,208,461"
09/24/2020,363.8,399.5,351.3,387.79,"96,561,055"
09/23/2020,405.16,412.15,375.88,380.36,"95,074,180"
09/22/2020,429.6,437.76,417.6,424.23,"79,580,797"
09/21/2020,453.13,455.68,407.07,449.39,"109,476,797"
09/18/2020,447.94,451.0,428.8,442.15,"86,406,812"
09/17/2020,415.6,437.79,408.0,423.43,"76,779,156"
09/16/2020,439.87,457.79,435.31,441.76,"72,546,758"
09/15/2020,436.56,461.94,430.7,449.76,"97,298,234"
09/14/2020,380.95,420.0,373.3,419.62,"83,020,609"
09/11/2020,381.94,382.5,360.5,372.72,"60,717,461"
09/10/2020,386.21,398.99,360.56,371.34,"84,930,609"
09/09/2020,356.6,369.0,341.51,366.28,"79,465,766"
09/08/2020,356.0,368.74,329.88,330.21,"115,465,695"
09/04/2020,402.81,428.0,372.02,418.32,"110,321,906"
09/03/2020,407.23,431.8,402.0,407.0,"87,596,086"
09/02/2020,478.99,479.04,405.12,447.37,"96,176,125"
09/01/2020,502.14,502.49,470.51,475.05,"90,119,422"
08/31/2020,444.61,500.14,440.11,498.32,"118,374,398"
08/28/2020,459.02,463.7,437.3,442.68,"100,405,898"
08/27/2020,436.09,459.12,428.5,447.75,"118,465,193"
08/26/2020,412.0,433.2,410.73,430.63,"71,196,894"
08/25/2020,394.98,405.59,393.6,404.67,"53,294,449"
08/24/2020,425.26,425.8,385.5,402.84,"100,318,093"
08/21/2020,408.95,419.1,405.01,410.0,"107,447,803"
08/20/2020,372.14,404.4,371.41,400.37,"103,059,003"
08/19/2020,373.0,382.2,368.24,375.71,"61,026,649"
08/18/2020,379.8,384.78,369.02,377.42,"82,372,449"
08/17/2020,335.4,369.17,334.57,367.13,"101,211,598"
08/14/2020,333.0,333.76,325.33,330.14,"62,888,049"
08/13/2020,322.2,330.24,313.45,324.2,"102,126,553"
08/12/2020,294.0,317.0,287.0,310.95,"109,494,148"
08/11/2020,279.2,284.0,273.0,274.88,"43,129,169"
08/10/2020,289.6,291.5,277.17,283.71,"37,611,319"
08/07/2020,299.91,299.95,283.0,290.54,"44,482,099"
08/06/2020,298.17,303.46,295.45,297.92,"29,961,565"
08/05/2020,298.6,299.97,293.66,297.0,"24,890,075"
08/04/2020,299.0,305.48,292.4,297.4,"42,074,949"
08/03/2020,289.84,301.96,288.88,297.0,"44,046,729"
07/31/2020,303.0,303.41,284.2,286.15,"61,234,799"
07/30/2020,297.6,302.65,294.2,297.5,"38,105,199"
07/29/2020,300.2,306.96,297.4,299.82,"47,134,464"
07/28/2020,300.8,312.94,294.88,295.3,"79,043,494"
07/27/2020,287.0,309.59,282.6,307.92,"80,243,354"
07/24/2020,283.2,293.0,273.31,283.4,"96,983,094"
07/23/2020,335.79,337.8,296.15,302.61,"121,642,498"
07/22/2020,319.8,325.28,312.4,318.47,"70,805,399"
07/21/2020,327.99,335.0,311.6,313.67,"80,786,399"
07/20/2020,303.8,330.0,297.6,328.6,"85,606,844"
07/17/2020,302.69,307.5,298.0,300.17,"46,649,859"
07/16/2020,295.43,306.34,293.2,300.13,"71,503,954"
07/15/2020,308.6,310.0,291.4,309.2,"81,839,154"
07/14/2020,311.2,318.0,286.2,303.36,"117,090,703"
07/13/2020,331.8,359.0,294.22,299.41,"194,926,792"
07/10/2020,279.2,309.78,275.2,308.93,"116,687,753"
07/09/2020,279.4,281.71,270.26,278.86,"58,587,999"
07/08/2020,281.0,283.45,262.27,273.18,"81,556,554"
07/07/2020,281.0,285.9,267.34,277.97,"107,448,298"
07/06/2020,255.34,275.56,253.21,274.32,"102,849,293"
07/02/2020,244.3,245.6,237.12,241.73,"86,250,594"
07/01/2020,216.6,227.07,216.1,223.93,"66,634,499"
06/30/2020,201.3,217.54,200.75,215.96,"84,592,499"
06/29/2020,193.8,202.0,189.7,201.87,"45,132,019"
06/26/2020,198.96,199.0,190.97,191.95,"44,274,539"
06/25/2020,190.85,197.2,187.43,197.2,"46,272,744"
06/24/2020,198.82,200.18,190.63,192.17,"54,797,949"
06/23/2020,199.78,202.4,198.8,200.36,"31,826,355"
06/22/2020,199.99,201.78,198.0,198.86,"31,811,750"
06/19/2020,202.56,203.19,198.27,200.18,"43,398,744"
06/18/2020,200.6,203.84,198.89,200.79,"48,759,679"
06/17/2020,197.54,201.0,196.51,198.36,"49,453,999"
06/16/2020,202.37,202.58,192.48,196.43,"70,255,399"
06/15/2020,183.56,199.77,181.7,198.18,"78,485,894"
06/12/2020,196.0,197.6,182.52,187.06,"83,816,844"
06/11/2020,198.04,203.79,194.4,194.57,"79,582,399"
06/10/2020,198.38,205.5,196.5,205.01,"92,817,049"
06/09/2020,188.0,190.89,184.79,188.13,"56,940,749"
06/08/2020,183.8,190.0,181.83,189.98,"70,873,649"
06/05/2020,175.57,177.3,173.24,177.13,"39,059,584"
06/04/2020,177.98,179.15,171.69,172.88,"44,438,564"
06/03/2020,177.62,179.59,176.02,176.59,"39,747,344"
06/02/2020,178.94,181.73,174.2,176.31,"67,827,999"
06/01/2020,171.6,179.8,170.82,179.62,"75,426,494"
05/29/2020,161.75,167.0,160.84,167.0,"59,062,449"
05/28/2020,162.7,164.95,160.34,161.16,"36,378,864"
05/27/2020,164.17,165.54,157.0,164.05,"57,747,649"
05/26/2020,166.9,166.92,163.14,163.77,"40,448,679"
05/22/2020,164.43,166.36,162.4,163.38,"49,937,374"
05/21/2020,163.2,166.5,159.2,165.52,"61,272,899"
05/20/2020,164.1,165.2,162.36,163.11,"36,546,354"
05/19/2020,163.03,164.41,161.22,161.6,"48,182,609"
05/18/2020,165.56,166.94,160.78,162.73,"58,490,499"
05/15/2020,158.07,161.01,157.31,159.83,"52,592,149"
05/14/2020,156.0,160.67,152.8,160.67,"68,410,954"
05/13/2020,164.17,165.2,152.66,158.19,"95,327,449"
05/12/2020,165.4,168.66,161.6,161.88,"79,534,554"
05/11/2020,158.1,164.8,157.0,162.26,"82,597,999"
05/08/2020,158.75,164.8,157.4,163.88,"80,650,449"
05/07/2020,155.44,159.28,154.47,156.01,"57,638,449"
05/06/2020,155.3,157.96,152.22,156.52,"55,616,149"
05/05/2020,157.96,159.78,152.44,153.64,"84,958,299"
05/04/2020,140.2,152.4,139.6,152.24,"96,185,449"
05/01/2020,151.0,154.55,136.61,140.26,"162,659,043"
04/30/2020,171.04,173.96,152.7,156.38,"142,359,248"
04/29/2020,158.03,160.64,156.63,160.1,"81,079,894"
04/28/2020,159.13,161.0,151.34,153.82,"76,109,799"
04/27/2020,147.52,159.9,147.0,159.75,"103,407,193"
04/24/2020,142.16,146.15,139.64,145.03,"66,188,049"
04/23/2020,145.52,146.8,140.63,141.13,"66,183,499"
04/22/2020,140.8,146.8,137.74,146.42,"71,124,154"
04/21/2020,146.02,150.67,134.76,137.34,"101,045,448"
04/20/2020,146.54,153.11,142.44,149.27,"73,731,849"
04/17/2020,154.46,154.99,149.53,150.78,"65,641,149"
04/16/2020,143.39,151.89,141.34,149.04,"103,289,293"
04/15/2020,148.4,150.63,142.0,145.97,"117,884,998"
04/14/2020,139.79,148.38,138.49,141.98,"152,882,548"
04/13/2020,118.03,130.4,116.11,130.19,"112,377,098"
04/09/2020,112.42,115.04,111.42,114.6,"68,249,999"
04/08/2020,110.84,111.44,106.67,109.77,"63,280,099"
04/07/2020,109.0,113.0,106.47,109.09,"89,598,894"
04/06/2020,102.24,104.2,99.59,103.25,"73,690,999"
04/03/2020,101.9,103.1,93.68,96.0,"112,810,398"
04/02/2020,96.21,98.85,89.28,90.89,"99,292,149"
04/01/2020,100.8,102.79,95.02,96.31,"66,765,899"
03/31/2020,100.25,108.59,99.4,104.8,"88,857,449"
03/30/2020,102.05,103.33,98.25,100.43,"59,990,349"
03/27/2020,101.0,105.16,98.81,102.87,"71,887,049"
03/26/2020,109.48,112.0,102.45,105.63,"87,110,399"
03/25/2020,109.05,111.4,102.22,107.85,"106,113,748"
03/24/2020,95.46,102.74,94.8,101.0,"114,475,848"
03/23/2020,86.72,88.4,82.1,86.86,"82,272,754"
03/20/2020,87.64,95.4,85.16,85.51,"141,427,508"
03/19/2020,74.94,90.4,71.69,85.53,"150,977,303"
03/18/2020,77.8,80.97,70.1,72.24,"118,930,798"
03/17/2020,88.0,94.37,79.2,86.04,"119,972,898"
03/16/2020,93.9,98.97,88.43,89.01,"102,447,303"
03/13/2020,119.0,121.51,100.4,109.32,"113,201,248"
03/12/2020,116.18,118.9,109.25,112.11,"94,545,254"
03/11/2020,128.04,130.72,122.6,126.85,"67,067,949"
03/10/2020,131.89,133.6,121.6,129.07,"77,972,199"
03/09/2020,121.08,132.6,121.0,121.6,"85,368,699"
03/06/2020,138.0,141.4,136.85,140.7,"63,314,599"
03/05/2020,144.75,149.15,143.61,144.91,"54,263,299"
03/04/2020,152.79,153.3,144.95,149.9,"75,244,894"
03/03/2020,161.0,161.4,143.22,149.1,"128,919,998"
03/02/2020,142.25,148.74,137.33,148.72,"100,974,948"
02/28/2020,125.94,138.1,122.3,133.6,"122,820,848"
02/27/2020,146.0,147.95,133.8,135.8,"121,385,798"
02/26/2020,156.5,162.66,155.22,155.76,"70,769,199"
02/25/2020,169.8,171.32,157.4,159.98,"86,452,399"
02/24/2020,167.8,172.7,164.44,166.76,"75,960,799"
02/21/2020,181.4,182.61,176.09,180.2,"71,697,249"
02/20/2020,182.39,182.4,171.99,179.88,"88,174,454"
02/19/2020,184.7,188.96,180.2,183.48,"127,114,803"
02/18/2020,168.32,172.0,166.47,171.68,"83,491,844"
02/14/2020,157.44,162.59,157.1,160.01,"78,468,554"
02/13/2020,148.37,163.6,147.0,160.8,"131,446,748"
02/12/2020,155.57,157.95,152.67,153.46,"60,112,349"
02/11/2020,153.76,156.7,151.6,154.88,"58,487,349"
02/10/2020,160.0,164.0,150.48,154.26,"123,445,798"
02/07/2020,146.11,153.95,146.0,149.61,"85,317,599"
02/06/2020,139.98,159.17,137.4,149.79,"199,403,767"
02/05/2020,164.65,169.2,140.82,146.94,"242,119,196"
02/04/2020,176.59,193.8,166.78,177.41,"304,693,805"
02/03/2020,134.74,157.23,134.7,156.0,"236,167,496"
01/31/2020,128.0,130.6,126.5,130.11,"78,596,354"
01/30/2020,126.48,130.18,123.6,128.16,"145,028,398"
01/29/2020,115.14,117.96,113.49,116.2,"91,083,349"
01/28/2020,113.7,115.36,111.62,113.38,"58,942,449"
01/27/2020,108.4,112.89,107.86,111.6,"68,040,354"
01/24/2020,114.13,114.77,110.85,112.96,"71,767,999"
01/23/2020,112.85,116.4,111.12,114.44,"98,255,194"
01/22/2020,114.38,118.9,111.82,113.91,"156,845,143"
01/21/2020,106.05,109.72,105.68,109.44,"89,017,354"
