Date,Open,High,Low,Close,Volume
08/02/2021,197.0,199.61,193.61,197.5,"21,744,400"
07/30/2021,194.18,196.3,192.63,194.99,"18,349,750"
07/29/2021,195.19,198.53,193.28,196.62,"19,078,090"
07/28/2021,193.19,196.46,189.95,195.03,"20,219,119"
07/27/2021,192.65,196.22,187.41,192.08,"24,886,260"
07/26/2021,193.11,194.42,189.14,192.94,"20,394,320"
07/23/2021,196.56,197.0,192.5,195.58,"19,567,199"
07/22/2021,196.42,198.87,192.76,195.94,"32,382,600"
07/21/2021,188.82,195.27,187.42,194.1,"37,101,738"
07/20/2021,187.3,188.38,181.64,186.12,"43,468,648"
07/19/2021,179.15,190.42,178.66,187.8,"74,905,884"
07/16/2021,190.31,191.57,180.73,181.61,"68,822,280"
07/15/2021,198.12,198.47,188.59,189.66,"55,056,440"
07/14/2021,203.58,204.18,197.53,198.42,"38,009,920"
07/13/2021,204.01,204.61,201.14,202.5,"29,070,632"
07/12/2021,202.4,205.33,201.88,205.13,"32,198,476"
07/09/2021,199.63,200.8,197.54,200.5,"29,662,268"
07/08/2021,198.57,201.33,197.01,199.03,"50,329,960"
07/07/2021,208.54,208.75,203.32,203.72,"41,842,720"
07/06/2021,207.38,208.42,203.5,206.99,"44,670,760"
07/02/2021,204.4,205.05,202.88,204.87,"34,339,668"
07/01/2021,201.25,204.56,200.19,202.12,"48,013,480"
06/30/2021,199.99,201.63,198.64,200.03,"32,656,616"
06/29/2021,198.83,200.99,196.57,200.27,"36,763,384"
06/28/2021,193.61,200.79,193.19,199.85,"49,543,640"
06/25/2021,192.81,193.46,188.94,190.31,"27,836,592"
06/24/2021,192.28,194.2,190.88,192.06,"32,092,240"
06/23/2021,190.08,191.53,189.08,190.57,"33,235,704"
06/22/2021,184.72,189.64,183.86,188.87,"58,014,560"
06/21/2021,184.35,185.37,178.23,184.27,"67,238,204"
06/18/2021,187.84,193.75,185.84,186.39,"96,885,436"
06/17/2021,177.75,188.35,177.56,186.57,"80,965,476"
06/16/2021,177.91,179.55,175.84,178.1,"30,712,260"
06/15/2021,179.15,180.16,177.28,177.89,"24,303,044"
06/14/2021,179.06,180.4,176.63,180.19,"32,137,428"
06/11/2021,174.8,179.39,174.44,178.25,"41,630,760"
06/10/2021,173.5,174.92,171.76,174.25,"28,777,044"
06/09/2021,175.16,175.75,172.56,173.58,"38,165,748"
06/08/2021,175.27,176.22,172.51,174.57,"32,384,676"
06/07/2021,175.71,178.13,171.93,176.19,"57,575,480"
06/04/2021,171.13,176.61,170.96,175.78,"61,712,040"
06/03/2021,167.01,172.59,165.83,169.7,"58,000,680"
06/02/2021,162.52,169.19,162.36,167.78,"59,416,760"
06/01/2021,162.7,163.88,159.03,162.65,"47,280,320"
05/28/2021,155.01,162.77,155.01,162.45,"64,453,560"
05/27/2021,157.0,157.5,154.6,154.88,"58,147,520"
05/26/2021,157.34,157.94,155.86,157.0,"37,043,864"
05/25/2021,157.66,158.18,154.83,156.48,"43,540,680"
05/24/2021,152.13,157.45,151.76,156.12,"55,481,640"
05/21/2021,151.64,152.22,148.69,149.92,"67,299,204"
05/20/2021,143.03,146.84,142.71,146.13,"32,159,192"
05/19/2021,135.67,140.8,135.43,140.66,"34,399,936"
05/18/2021,142.67,144.04,140.04,140.16,"18,625,424"
05/17/2021,141.57,141.69,138.54,141.66,"21,648,884"
05/14/2021,138.9,143.28,137.49,142.43,"25,861,500"
05/13/2021,140.34,140.81,134.59,136.65,"28,572,748"
05/12/2021,140.1,142.6,137.09,137.59,"30,340,932"
05/11/2021,138.25,143.55,137.5,143.06,"28,558,536"
05/10/2021,147.87,148.06,142.5,142.66,"26,890,380"
05/07/2021,148.08,149.71,146.72,148.12,"22,932,732"
05/06/2021,144.95,145.71,142.18,145.23,"19,338,092"
05/05/2021,147.09,148.14,143.88,144.59,"29,202,304"
05/04/2021,146.37,146.38,140.1,143.51,"40,532,480"
05/03/2021,151.25,152.47,147.88,148.37,"20,391,184"
04/30/2021,151.75,153.65,149.97,150.1,"20,191,008"
04/29/2021,154.0,154.37,150.72,153.25,"17,319,648"
04/28/2021,153.65,155.32,152.16,152.77,"20,941,620"
04/27/2021,155.79,156.71,153.55,153.82,"16,457,300"
04/26/2021,151.85,154.79,151.25,154.78,"19,779,708"
04/23/2021,149.34,153.35,149.0,152.65,"22,777,220"
04/22/2021,153.75,154.39,147.84,148.5,"27,778,628"
04/21/2021,151.19,153.63,151.02,153.61,"21,677,704"
04/20/2021,153.23,154.97,149.63,151.71,"33,413,304"
04/19/2021,155.37,158.08,152.33,153.62,"40,441,800"
04/16/2021,160.53,161.66,158.65,159.13,"33,520,756"
04/15/2021,156.63,162.14,156.32,161.37,"59,848,080"
04/14/2021,156.25,157.2,152.28,152.77,"38,550,192"
04/13/2021,152.32,157.0,151.26,156.8,"67,621,204"
04/12/2021,142.9,153.53,141.39,152.09,"86,932,204"
04/09/2021,142.14,144.08,141.75,144.0,"19,517,088"
04/08/2021,142.53,144.72,142.49,143.17,"24,441,492"
04/07/2021,138.81,142.43,137.12,141.44,"25,128,436"
04/06/2021,140.0,140.54,137.74,138.62,"19,174,596"
04/05/2021,138.68,140.14,137.33,139.88,"25,567,140"
04/01/2021,135.72,138.7,135.11,138.12,"30,827,460"
03/31/2021,130.16,134.71,129.83,133.48,"31,477,752"
03/30/2021,128.42,129.75,127.05,128.72,"20,020,248"
03/29/2021,128.2,130.63,127.0,129.48,"27,351,988"
03/26/2021,125.55,128.56,123.74,128.39,"36,396,896"
03/25/2021,125.0,127.15,122.72,125.35,"29,514,456"
03/24/2021,131.51,131.59,126.37,126.43,"24,583,852"
03/23/2021,132.54,133.45,130.21,130.71,"22,204,608"
03/22/2021,129.13,133.95,129.07,131.86,"29,780,308"
03/19/2021,127.5,129.22,126.13,128.46,"29,920,696"
03/18/2021,131.37,131.84,127.17,127.23,"29,418,808"
03/17/2021,130.4,134.53,129.9,133.41,"24,386,420"
03/16/2021,133.57,135.13,131.17,132.91,"27,212,960"
03/15/2021,128.65,132.07,127.67,131.91,"22,252,044"
03/12/2021,126.48,128.89,125.9,128.56,"24,396,396"
03/11/2021,129.5,130.46,127.35,129.94,"29,991,428"
03/10/2021,128.41,129.8,124.58,124.68,"38,437,656"
03/09/2021,121.3,126.17,120.59,125.2,"52,182,560"
03/08/2021,124.5,124.71,115.67,115.93,"54,311,160"
03/05/2021,125.5,125.5,116.79,124.62,"54,283,880"
03/04/2021,128.01,129.75,120.84,123.7,"57,334,520"
03/03/2021,134.26,134.52,127.99,128.05,"37,759,028"
03/02/2021,139.0,139.21,133.96,134.06,"26,411,412"
03/01/2021,138.75,139.25,135.53,138.42,"35,318,300"
02/26/2021,137.53,138.55,133.61,137.15,"50,093,040"
02/25/2021,140.45,143.75,132.16,133.08,"82,443,600"
02/24/2021,141.23,145.07,137.56,144.99,"44,831,920"
02/23/2021,140.75,142.39,133.9,141.42,"39,177,932"
02/22/2021,147.75,151.33,143.25,143.56,"32,588,556"
02/19/2021,150.25,151.77,148.47,149.27,"27,172,412"
02/18/2021,147.29,148.73,145.75,148.29,"23,408,080"
02/17/2021,151.71,152.24,147.8,149.06,"27,569,868"
02/16/2021,150.64,153.73,149.5,153.3,"32,195,952"
02/12/2021,150.5,152.91,147.75,149.61,"37,475,748"
02/11/2021,149.8,152.72,149.25,152.51,"45,082,760"
02/10/2021,144.63,149.05,143.41,147.64,"48,535,240"
02/09/2021,143.41,145.83,142.23,142.63,"28,756,012"
02/08/2021,137.27,144.74,137.27,144.39,"43,462,280"
02/05/2021,137.25,137.37,135.46,135.91,"16,915,364"
02/04/2021,135.31,136.74,133.38,136.64,"20,133,848"
02/03/2021,136.36,139.32,135.17,135.31,"24,540,928"
02/02/2021,133.99,135.72,132.85,135.57,"22,043,828"
02/01/2021,130.53,132.71,129.03,132.37,"21,720,432"
01/29/2021,130.75,133.35,129.12,129.9,"27,155,204"
01/28/2021,129.96,133.4,129.61,130.51,"22,831,596"
01/27/2021,132.3,132.33,127.94,129.18,"37,127,284"
01/26/2021,135.8,136.45,133.88,134.35,"16,398,040"
01/25/2021,137.82,138.29,132.36,136.53,"25,111,116"
01/22/2021,137.4,138.42,136.27,137.13,"24,681,856"
01/21/2021,134.19,139.99,132.53,138.68,"33,833,960"
01/20/2021,131.12,134.31,130.57,133.66,"25,857,088"
01/19/2021,130.16,130.94,128.44,130.25,"22,618,688"
01/15/2021,132.28,133.25,128.49,128.6,"27,778,128"
01/14/2021,135.75,136.0,131.81,132.0,"28,312,028"
01/13/2021,134.9,136.25,133.85,135.32,"21,002,844"
01/12/2021,137.53,137.55,133.45,134.85,"29,147,772"
01/11/2021,134.19,139.61,133.63,136.22,"51,902,880"
01/08/2021,133.63,134.21,130.42,132.77,"29,252,860"
01/07/2021,129.68,133.78,128.87,133.44,"46,148,160"
01/06/2021,132.23,132.45,125.86,126.15,"58,042,320"
01/05/2021,131.0,134.44,130.87,134.05,"32,275,992"
01/04/2021,131.04,136.52,129.63,131.14,"56,064,200"
12/31/2020,131.37,131.51,129.15,130.55,"19,242,440"
12/30/2020,129.9,132.14,128.97,131.46,"22,539,716"
12/29/2020,129.25,130.73,128.42,129.43,"17,037,216"
12/28/2020,130.63,130.63,127.63,129.0,"21,256,564"
12/24/2020,130.37,131.33,129.39,129.94,"9,788,352"
12/23/2020,132.56,132.75,130.05,130.09,"17,914,276"
12/22/2020,133.19,133.37,130.54,132.78,"18,631,488"
12/21/2020,130.75,133.7,129.68,133.32,"30,233,216"
12/18/2020,133.79,134.05,130.71,132.72,"34,206,464"
12/17/2020,133.67,133.8,131.79,133.41,"23,138,388"
12/16/2020,134.23,134.37,132.13,132.43,"22,311,468"
12/15/2020,134.4,134.64,131.87,133.61,"19,348,592"
12/14/2020,130.88,133.89,130.78,133.09,"27,015,788"
12/11/2020,129.67,130.2,128.23,130.13,"20,926,564"
12/10/2020,128.69,130.69,128.49,129.72,"20,776,472"
12/09/2020,133.01,134.14,128.68,129.31,"40,130,120"
12/08/2020,135.85,135.99,132.82,133.5,"27,192,088"
12/07/2020,136.01,137.31,135.0,136.07,"22,324,324"
12/04/2020,134.49,135.6,133.89,135.58,"20,224,340"
12/03/2020,135.88,136.6,133.29,133.96,"19,952,064"
12/02/2020,133.51,136.73,132.34,135.45,"28,336,120"
12/01/2020,134.92,135.29,132.28,133.9,"29,757,128"
11/30/2020,132.65,134.13,129.72,134.02,"28,695,200"
11/27/2020,133.75,134.08,131.71,132.61,"16,727,520"
11/25/2020,130.33,132.69,130.2,132.35,"25,991,640"
11/24/2020,131.43,131.62,128.85,129.58,"34,649,996"
11/23/2020,131.71,133.83,130.16,131.4,"36,135,420"
11/20/2020,134.54,134.94,130.65,130.88,"34,108,980"
11/19/2020,132.13,134.88,131.0,134.4,"56,593,440"
11/18/2020,134.65,136.06,131.85,134.29,"51,092,520"
11/17/2020,135.53,135.96,133.04,134.22,"31,202,796"
11/16/2020,131.73,136.5,131.56,135.15,"41,377,480"
11/13/2020,136.27,136.69,130.59,132.97,"34,676,232"
11/12/2020,134.79,137.66,133.16,134.57,"36,663,500"
11/11/2020,130.54,134.35,129.48,134.18,"40,474,360"
11/10/2020,136.07,136.07,126.28,127.7,"64,406,720"
11/09/2020,145.53,146.92,136.11,136.31,"58,297,800"
11/06/2020,141.1,145.89,138.95,145.62,"38,334,928"
11/05/2020,141.63,143.39,139.91,141.6,"31,902,832"
11/04/2020,133.89,138.28,133.37,137.94,"41,022,920"
11/03/2020,127.09,131.05,126.03,130.2,"27,290,108"
11/02/2020,126.58,128.37,123.95,125.81,"29,965,264"
10/30/2020,128.5,129.36,123.0,125.34,"41,739,600"
10/29/2020,128.39,131.93,127.5,130.24,"32,008,184"
10/28/2020,131.98,132.6,126.09,126.27,"37,651,808"
10/27/2020,133.06,134.42,131.92,133.97,"25,051,968"
10/27/2020,133.06,134.42,131.92,133.97,"25,051,968"
10/26/2020,134.27,136.93,130.39,131.41,"33,689,432"
10/23/2020,134.5,135.93,132.91,135.9,"23,348,428"
10/22/2020,135.23,136.12,132.32,133.61,"29,047,944"
10/21/2020,136.25,137.92,134.78,135.25,"21,959,732"
10/20/2020,135.84,138.0,135.07,136.46,"22,921,204"
10/19/2020,139.03,139.83,134.07,134.98,"29,806,856"
10/16/2020,140.37,141.22,137.93,138.12,"24,263,960"
10/15/2020,138.11,140.06,137.68,139.7,"26,722,512"
10/14/2020,142.91,143.43,139.6,140.95,"27,664,712"
10/13/2020,142.97,143.48,140.19,142.48,"34,460,312"
10/12/2020,139.9,143.47,139.13,142.26,"43,474,400"
10/09/2020,137.67,138.24,136.61,137.63,"34,689,092"
10/08/2020,140.75,140.85,137.58,138.39,"37,890,088"
10/07/2020,140.0,141.19,138.64,139.64,"41,808,520"
10/06/2020,138.3,141.42,136.65,137.37,"78,442,000"
10/05/2020,132.36,136.44,132.23,136.43,"47,981,840"
10/02/2020,132.25,135.2,130.51,130.62,"55,249,600"
10/01/2020,137.58,137.63,134.61,136.15,"52,500,240"
09/30/2020,131.58,136.23,131.5,135.31,"68,918,400"
09/29/2020,129.38,134.43,129.33,132.26,"62,300,480"
09/28/2020,130.4,130.52,127.5,130.35,"57,380,920"
09/25/2020,124.48,128.84,122.46,128.74,"58,801,640"
09/24/2020,120.72,125.7,120.14,123.48,"73,124,040"
09/23/2020,125.76,127.27,120.79,121.24,"64,701,240"
09/22/2020,125.75,126.48,121.56,126.38,"64,645,200"
09/21/2020,119.25,125.23,119.05,125.17,"72,104,244"
09/18/2020,125.94,126.33,119.89,121.89,"69,846,204"
09/17/2020,121.32,125.9,120.35,124.64,"79,251,156"
09/16/2020,129.57,130.93,125.14,125.15,"55,759,960"
09/15/2020,132.8,132.99,128.28,129.91,"72,755,640"
09/14/2020,130.81,133.15,126.31,128.72,"120,174,476"
09/11/2020,124.86,126.53,118.96,121.65,"63,692,680"
09/10/2020,129.89,130.65,121.67,123.12,"69,868,436"
09/09/2020,124.0,128.09,122.32,127.15,"73,619,844"
09/08/2020,117.35,125.5,117.04,119.13,"79,572,960"
09/04/2020,127.84,131.75,117.05,126.23,"146,368,280"
09/03/2020,138.29,138.85,128.79,130.16,"94,512,600"
09/02/2020,147.04,147.27,139.0,143.47,"87,401,280"
09/01/2020,134.8,139.94,134.37,138.21,"51,247,400"
08/31/2020,131.83,135.75,130.38,133.75,"50,084,120"
08/28/2020,126.75,131.48,126.43,131.48,"53,715,840"
08/27/2020,127.82,128.5,125.66,126.28,"31,760,292"
08/26/2020,127.99,128.68,126.78,127.73,"32,124,292"
08/25/2020,126.31,127.61,125.74,127.5,"28,907,680"
08/24/2020,128.84,129.13,125.08,127.2,"49,056,440"
08/21/2020,122.02,128.09,121.95,126.84,"99,986,960"
08/20/2020,119.75,123.75,118.79,121.41,"92,138,640"
08/19/2020,122.97,123.15,120.98,121.39,"62,262,240"
08/18/2020,124.5,124.96,120.86,122.61,"50,344,640"
08/17/2020,118.51,124.1,118.17,123.37,"62,130,080"
08/14/2020,115.3,117.05,114.41,115.64,"36,643,616"
08/13/2020,115.46,117.22,113.56,114.43,"37,445,956"
08/12/2020,109.91,114.67,109.58,114.4,"46,494,280"
08/11/2020,110.74,111.37,107.96,108.5,"35,451,052"
08/10/2020,113.34,114.08,108.57,111.65,"42,779,600"
08/07/2020,113.13,115.05,110.38,112.0,"34,251,596"
08/06/2020,113.5,113.58,111.79,113.36,"24,431,568"
08/05/2020,112.44,113.72,111.66,112.87,"25,049,972"
08/04/2020,110.5,112.28,109.06,112.28,"31,033,560"
08/03/2020,107.33,110.99,107.15,110.1,"41,301,840"
07/31/2020,105.63,107.67,104.33,106.15,"38,628,600"
07/30/2020,103.75,106.23,102.95,106.14,"30,888,016"
07/29/2020,103.91,105.16,103.47,104.66,"28,450,768"
07/28/2020,103.74,103.82,102.09,102.16,"27,163,604"
07/27/2020,102.32,104.42,102.18,104.22,"29,213,020"
07/24/2020,98.75,103.65,97.77,101.95,"47,329,200"
07/23/2020,104.5,105.47,100.31,101.3,"41,166,120"
07/22/2020,103.68,106.03,102.92,104.39,"36,729,084"
07/21/2020,105.13,105.6,102.87,103.29,"27,766,684"
07/20/2020,102.74,105.31,101.57,105.11,"28,485,084"
07/17/2020,102.26,102.49,100.88,102.02,"26,628,464"
07/16/2020,100.15,102.07,98.96,101.35,"34,496,472"
07/15/2020,104.14,104.33,100.56,102.27,"40,398,480"
07/14/2020,100.75,104.03,97.86,103.77,"54,267,440"
07/13/2020,105.95,107.92,100.25,100.52,"45,707,480"
07/10/2020,105.89,106.55,103.79,104.79,"49,767,480"
07/09/2020,103.8,105.7,102.34,105.09,"49,454,720"
07/08/2020,99.94,102.25,99.66,102.16,"36,548,052"
07/07/2020,99.46,100.7,98.51,98.72,"35,779,972"
07/06/2020,97.42,99.09,97.13,98.39,"31,589,372"
07/02/2020,96.39,97.38,95.78,96.12,"36,405,408"
07/01/2020,95.21,95.76,94.13,95.3,"32,664,680"
06/30/2020,93.14,95.26,92.67,94.98,"36,789,200"
06/29/2020,91.7,92.05,89.0,92.0,"34,224,812"
06/26/2020,95.0,95.0,91.25,91.55,"59,208,560"
06/25/2020,93.56,95.05,91.82,94.9,"37,607,200"
06/24/2020,94.76,95.56,91.45,92.36,"44,937,080"
06/23/2020,95.51,96.43,94.08,94.5,"37,510,740"
06/22/2020,93.0,95.31,92.73,95.27,"39,846,648"
06/19/2020,92.43,94.45,92.27,92.61,"52,416,040"
06/18/2020,92.27,92.83,91.15,92.18,"25,440,952"
06/17/2020,91.14,92.99,90.7,92.36,"40,830,560"
06/16/2020,92.25,92.67,88.39,90.69,"53,571,520"
06/15/2020,88.15,91.82,87.44,91.74,"40,000,200"
06/12/2020,91.63,91.87,87.03,89.33,"57,090,800"
06/11/2020,91.5,92.61,87.86,87.96,"58,365,040"
06/10/2020,91.68,95.0,91.54,93.67,"63,218,160"
06/09/2020,88.0,91.1,87.51,90.46,"46,848,880"
06/08/2020,88.77,88.9,86.86,88.05,"38,773,724"
06/05/2020,87.95,89.97,87.08,89.2,"48,174,600"
06/04/2020,87.28,89.43,86.78,87.67,"42,427,840"
06/03/2020,88.22,88.66,87.0,87.7,"36,543,888"
06/02/2020,87.96,88.37,86.58,88.25,"39,132,056"
06/01/2020,88.33,88.41,86.9,88.06,"39,051,100"
05/29/2020,85.55,88.76,84.85,88.76,"74,591,960"
05/28/2020,84.12,87.61,83.79,84.87,"73,612,796"
05/27/2020,86.25,86.33,79.97,85.25,"117,589,244"
05/26/2020,91.57,91.82,86.72,87.18,"77,077,920"
05/22/2020,88.25,90.93,87.13,90.26,"103,876,524"
05/21/2020,90.52,90.52,87.38,87.75,"76,106,960"
05/20/2020,89.91,90.43,88.89,89.7,"58,753,640"
05/19/2020,87.9,90.88,87.63,88.06,"71,732,204"
05/18/2020,87.61,89.17,86.81,87.5,"77,640,360"
05/15/2020,78.9,85.01,78.74,84.91,"98,766,156"
05/14/2020,78.42,80.36,76.88,80.31,"60,231,240"
05/13/2020,79.18,80.79,75.95,77.8,"62,585,000"
05/12/2020,81.24,81.73,77.93,78.03,"49,305,920"
05/11/2020,78.08,81.13,77.79,80.66,"46,906,000"
05/08/2020,76.94,78.19,76.6,78.13,"33,990,712"
05/07/2020,75.85,76.85,75.33,76.22,"37,373,052"
05/06/2020,74.23,75.5,73.85,74.45,"32,346,556"
05/05/2020,73.87,75.07,72.82,73.44,"36,889,564"
05/04/2020,70.22,72.96,70.22,72.82,"31,755,520"
05/01/2020,71.09,72.23,70.21,70.7,"34,209,780"
04/30/2020,74.07,74.62,72.93,73.07,"37,591,772"
04/29/2020,74.19,75.15,73.44,74.62,"37,916,188"
04/28/2020,75.75,76.05,72.79,72.84,"44,290,400"
04/27/2020,73.75,75.88,73.5,74.27,"47,938,800"
04/24/2020,70.9,72.42,70.15,72.4,"35,264,548"
04/23/2020,71.96,73.28,70.75,71.0,"42,415,960"
04/22/2020,69.31,71.97,68.85,71.54,"48,472,920"
04/21/2020,70.58,71.19,66.78,67.38,"73,516,000"
04/20/2020,71.81,73.38,71.32,71.76,"44,938,840"
04/17/2020,74.5,74.72,71.74,73.08,"53,912,200"
04/16/2020,71.77,74.75,71.64,73.68,"74,562,040"
04/15/2020,69.3,71.04,68.85,70.21,"36,614,884"
04/14/2020,68.75,71.33,68.47,70.99,"53,094,680"
04/13/2020,65.14,67.55,64.25,67.46,"39,840,728"
04/09/2020,68.0,68.23,65.11,65.74,"52,624,800"
04/08/2020,65.85,66.99,65.15,66.74,"54,244,440"
04/07/2020,69.33,69.56,64.33,64.76,"78,452,204"
04/06/2020,63.81,67.47,63.23,67.1,"71,761,200"
04/03/2020,63.49,63.91,59.6,60.98,"66,321,400"
04/02/2020,61.06,64.0,60.58,63.87,"67,576,436"
04/01/2020,63.91,65.38,60.32,60.77,"65,691,320"
03/31/2020,66.8,68.85,64.44,65.9,"94,996,040"
03/30/2020,63.84,66.49,63.4,66.4,"60,225,000"
03/27/2020,62.5,65.78,62.17,63.18,"63,882,960"
03/26/2020,63.49,65.56,62.5,64.31,"69,758,756"
03/25/2020,63.45,65.46,60.92,61.41,"79,343,080"
03/24/2020,57.25,63.17,57.01,62.3,"110,164,400"
03/23/2020,51.43,54.12,49.63,53.17,"64,387,480"
03/20/2020,54.75,57.58,51.28,51.44,"80,463,400"
03/19/2020,50.49,54.18,48.35,53.24,"76,551,400"
03/18/2020,50.02,52.49,45.17,50.71,"87,426,640"
03/17/2020,50.23,55.22,47.75,54.32,"83,363,204"
03/16/2020,53.1,56.53,48.5,49.1,"72,697,204"
03/13/2020,57.63,60.26,54.9,60.21,"63,483,760"
03/12/2020,56.37,59.03,53.95,54.08,"81,654,156"
03/11/2020,63.86,64.15,60.64,61.62,"50,206,760"
03/10/2020,64.14,65.27,61.5,65.27,"58,064,880"
03/09/2020,59.98,64.85,59.55,61.36,"61,415,840"
03/06/2020,66.52,67.1,64.5,66.51,"51,541,240"
03/05/2020,69.13,70.8,67.88,68.32,"54,032,760"
03/04/2020,67.55,71.22,66.8,71.13,"59,740,720"
03/03/2020,69.67,70.27,65.62,66.47,"65,279,320"
03/02/2020,69.23,69.4,65.25,69.11,"89,074,564"
02/28/2020,60.61,68.12,60.45,67.52,"113,467,524"
02/27/2020,63.73,66.75,62.22,63.15,"90,641,476"
02/26/2020,65.52,68.86,65.5,66.91,"74,966,156"
02/25/2020,69.08,69.7,64.49,65.51,"105,549,756"
02/24/2020,67.55,70.47,67.0,68.32,"85,691,476"
02/21/2020,76.05,76.3,72.67,73.52,"76,929,320"
02/20/2020,78.19,79.08,74.09,77.18,"81,005,040"
02/19/2020,75.37,78.85,75.37,78.68,"69,433,116"
02/18/2020,71.41,74.33,71.22,74.14,"62,188,120"
02/14/2020,71.82,73.74,71.5,72.45,"104,192,360"
02/13/2020,67.55,68.37,67.28,67.7,"52,801,520"
02/12/2020,67.5,68.2,67.11,68.14,"37,464,472"
02/11/2020,66.83,68.13,66.21,66.97,"63,855,680"
02/10/2020,63.13,65.75,63.08,65.74,"52,960,760"
02/07/2020,63.16,63.38,62.64,62.9,"18,975,212"
02/06/2020,63.04,63.56,62.22,63.56,"21,828,204"
02/05/2020,63.0,63.1,61.85,62.69,"20,822,008"
02/04/2020,61.51,61.98,61.01,61.78,"27,154,356"
02/03/2020,58.93,60.28,58.86,60.08,"25,592,820"
01/31/2020,60.99,61.11,58.69,59.11,"37,041,972"
01/30/2020,60.4,61.59,59.85,61.45,"29,050,360"
01/29/2020,61.85,62.21,60.99,61.39,"25,945,116"
01/28/2020,60.71,62.32,60.18,61.99,"31,097,604"
01/27/2020,59.56,60.56,58.06,60.05,"47,053,400"
01/24/2020,64.38,64.88,62.08,62.62,"37,351,356"
01/23/2020,62.93,63.3,62.04,63.22,"24,451,444"
01/22/2020,62.44,63.4,62.25,62.51,"23,923,868"
01/21/2020,61.95,62.32,61.64,61.99,"21,791,700"
01/17/2020,62.43,62.5,61.84,62.32,"25,379,056"
